line,Station_nm,IN_AM,OUT_AM,INOUT_R_AM,IN_LUNCH,OUT_LUNCH,INOUT_R_LUNCH,IN_DINNER,OUT_DINNER,INOUT_R_DINNER,OUT_AM_IN_DINNER_RATIO,IN_AM_OUT_DINNER_RATIO,INOUT_R_NIGHT,OUT_DINNER_IN_NIGHT_RATIO,IN_NIGHT,OUT_NIGHT,06-07 IN,06-07 OUT,07-08 IN,07-08 OUT,08-09 IN,08-09 OUT,09-10 IN,09-10 OUT,11-12 IN,11-12 OUT,12-13 IN,12-13 OUT,13-14 IN,13-14 OUT,16-17 IN,16-17 OUT,17-18 IN,17-18 OUT,18-19 IN,18-19 OUT,19-20 IN,19-20 OUT,20-21 IN,20-21 OUT,21-22 IN,21-22 OUT,22-23 IN,22-23 OUT,23-24 IN,23-24 OUT,00-01 IN,00-01 OUT
공항철도 1호선,마곡나루,27081,73753,36.71850637,14999,14661,102.3054362,85232,28645,297.5458195,86.53205369,94.54005935,87.24827769,217.4853846,13171,15096,2852,5365,8136,14056,10274,39494,5819,14838,4203,4728,5270,4622,5526,5311,10014,4909,32212,5963,32499,10061,12753,7841,7768,4780,6246,4816,4671,5061,1935,3051,319,2168
공항철도 1호선,인천공항1터미널,76986,127996,60.1471921,80135,113274,70.74438971,128546,97878,131.3328838,99.5721376,78.65506038,178.2023626,141.0508416,69392,38940,17383,19429,19474,39013,20236,41511,19893,28043,21690,37902,27125,41718,31320,33654,39343,30043,37542,28160,39333,25678,27236,23321,24435,20719,27879,13131,29200,10400,12294,8560,19,6849
공항철도 1호선,공항화물청사,9381,57212,16.39690974,3947,9804,40.25907793,40376,8588,470.1443875,141.6980384,109.2338146,415.6374502,102.8995926,8346,2008,1712,7969,2254,15588,2513,28950,2902,4705,855,4184,1347,3738,1745,1882,5477,1658,9980,1581,21009,1081,5565,2631,3822,3295,4671,1316,2864,384,799,246,12,62
공항철도 1호선,공덕,20085,20301,98.936013,10071,11019,91.39667846,21707,32472,66.84836167,93.52282674,61.85328899,43.53661276,418.8314201,7753,17808,2805,1300,6423,3266,6548,10310,4309,5425,3269,3307,3444,3578,3358,4134,3493,5048,4491,6775,9089,11768,4743,8471,3384,5458,3475,5770,2569,6070,1614,4320,95,1648
공항철도 1호선,검암,119346,35381,337.3166389,36261,18724,193.6605426,42072,104227,40.36574016,84.09631109,114.5058382,17.23015438,974.8129443,10692,62054,19794,3417,47256,8928,34589,15946,17707,7090,13076,4914,12873,6502,10312,7308,9796,13147,12674,16924,16353,30100,7322,34981,5723,22222,5009,18636,3705,20965,1671,14168,307,8285
공항철도 1호선,영종,33138,11253,294.4814716,14693,9812,149.7452099,14488,31398,46.14306644,77.67117615,105.5417543,17.555062,827.5698471,3794,21612,6743,2120,10762,2939,8790,3487,6843,2707,5379,3303,4967,3138,4347,3371,5092,4875,5359,6605,4203,8306,2707,9760,2219,6727,1797,6888,1197,6769,718,5642,82,2313
공항철도 1호선,인천공항2터미널,27959,47580,58.76208491,21876,31548,69.34195512,59064,22313,264.7066732,80.55668427,125.3036347,303.4210968,123.3239374,18093,5963,5393,8761,7596,15312,7584,14665,7386,8842,5164,11319,9479,11831,7233,8398,12766,9569,18962,11156,21419,5618,10652,3129,8031,2410,8808,2580,6457,1497,2828,1008,0,878
공항철도 1호선,계양,189881,22976,826.431929,53393,21696,246.0960546,38030,152433,24.94866597,60.41546148,124.5668589,11.49116065,1593.154264,9568,83264,25663,3618,71450,5232,59146,7418,33622,6708,19826,5698,17985,7074,15582,8924,13092,19627,13449,26505,11782,44622,7407,49718,5392,31588,4371,27754,3288,31072,1580,19268,329,5170
공항철도 1호선,홍대입구,51984,61323,84.77080378,50134,67454,74.32324251,125351,122993,101.9171823,48.92102975,42.26582001,190.4013371,136.6634443,89997,47267,7131,3580,13257,9478,16182,24419,15414,23846,16383,19028,16473,24114,17278,24312,24744,25593,30103,30705,36928,40705,30413,32022,27907,19561,34559,16519,35445,14491,18306,12811,1687,3446
공항철도 1호선,김포공항,47544,72994,65.13412061,59506,39239,151.650144,99084,47853,207.0591186,73.66880627,99.35427246,432.5330248,106.676624,44858,10371,4493,12574,9677,24300,15599,23156,17775,12964,19991,11893,17875,13418,21640,13928,17919,13591,25206,15434,33065,16475,22657,10548,18156,5396,20088,3854,18056,3333,6511,2128,203,1056
공항철도 1호선,서울역,64481,93245,69.15223336,86239,65630,131.401798,126130,88046,143.2546623,73.92769365,73.2355814,136.9445597,177.7773291,49526,36165,7067,14970,14821,21519,21942,30321,20651,26435,27779,22041,29142,23505,29318,20084,32277,23719,34846,22554,37838,26178,30575,22337,22871,16977,22706,14540,17067,12040,9580,6582,173,3003
과천선,평촌,183298,167134,109.6712817,72853,58296,124.9708385,159504,169885,93.88939577,104.7835791,107.895341,66.18524291,344.8531352,49263,74432,22559,10348,67615,32242,58649,87433,34475,37111,23716,17804,25152,18452,23985,22040,26443,27268,39922,34275,65116,52362,31345,54342,23121,28906,22030,26719,18677,24949,7357,15117,1199,7647
과천선,인덕원,281505,214417,131.2885639,120356,80373,149.7468055,219213,276168,79.37668376,97.81217355,101.9325193,45.90713087,435.2460954,63451,138216,32203,13681,96257,34069,92372,118520,60673,48147,38440,25470,40046,24988,41870,29915,41754,42880,55674,55738,92225,90461,40904,82232,30410,47737,30601,46061,22618,47018,8853,32799,1379,12338
과천선,과천,66352,33398,198.6705791,29747,16816,176.8970029,33312,48882,68.14778446,100.2581652,135.7391269,17.60232056,982.3553055,4976,28269,6897,12284,22190,4279,22362,9839,14903,6996,9582,5196,10308,5348,9857,6272,14347,9076,14879,10364,9874,15108,5362,14167,3197,9243,2506,9428,1635,9795,684,6851,151,2195
과천선,경마공원,9583,64897,14.76647611,16036,72201,22.2102187,143435,9486,1512.07042,45.24488444,101.0225596,50.16737335,421.975089,2248,4481,918,4090,2492,7069,3330,20323,2843,33415,4007,26907,5634,22888,6395,22406,20932,5718,41872,3212,85592,2845,12362,2088,3609,1341,1372,1610,564,1472,241,1000,71,399
과천선,범계,304645,164806,184.8506729,135793,125475,108.223152,238973,345436,69.18010862,68.9642763,88.19144501,77.23530094,345.7817818,99900,129345,34769,12522,106470,28899,99907,70765,63499,52620,42858,37546,46501,40036,46434,47893,52241,60636,60628,77356,77519,112448,50961,101683,49865,53949,42225,44434,39077,44392,16131,27324,2467,13195
과천선,선바위,89159,81188,109.8179534,41279,27447,150.3953073,98593,69099,142.6836857,82.3466169,129.0308109,60.1172845,343.8958841,20093,33423,8121,10306,24975,24755,32191,28501,23872,17626,13319,8821,13801,9390,14159,9236,16562,12043,26557,16462,39382,22000,19941,17852,12713,12785,10501,11933,6709,12222,2603,6424,280,2844
분당선,대모산입구,37799,23353,161.85929,18286,12333,148.2688721,23053,27952,82.47352604,101.3013491,135.2282484,29.64772258,648.6887909,4309,14534,4150,3619,10977,4659,13892,9479,8780,5596,6590,3574,5766,4149,5930,4610,6160,6080,7258,6781,8919,8416,4075,7342,2801,5413,2248,5294,1501,5365,536,3238,24,637
분당선,이매,59313,46227,128.3081316,35419,26316,134.5911233,51017,59960,85.0850567,90.61097281,98.9209473,62.3958022,319.1398765,18788,30111,6688,3986,17911,12200,20690,19385,14024,10656,11731,7696,12630,8653,11058,9967,13692,11422,18732,14654,16288,18606,9150,16270,6847,10430,8356,10134,8410,10938,1853,7275,169,1764
분당선,매교,29405,23309,126.1529881,10815,9735,111.0939908,19521,27152,71.89525633,119.4047436,108.2977313,50.03875218,525.6921588,5165,10322,3726,1461,8676,4384,11114,13160,5889,4304,3294,2966,3892,3143,3629,3626,5341,5253,7186,6704,6905,9656,3237,6479,2193,4313,2089,3986,2638,3388,401,2265,37,683
분당선,청명,62099,23598,263.1536571,19035,13760,138.3357558,28814,49786,57.87570803,81.89768862,124.7318523,28.91980616,672.7837838,7400,25588,7230,1885,20557,6515,22525,10781,11787,4417,6588,3613,6135,4641,6312,5506,8297,9107,8984,10181,10996,14129,5257,15282,3577,10194,3309,9241,2890,8741,1045,6004,156,1602
분당선,구룡,15928,22898,69.56066032,12225,6829,179.0159613,14312,13451,106.4010111,159.9916154,118.4149877,53.90940767,347.7507756,3868,7175,1472,2534,3757,10430,5717,5685,4982,4249,4171,2251,4691,2254,3363,2324,7049,3000,4654,3353,5509,4099,2762,3599,1387,2400,2898,2421,672,2276,282,2185,16,293
분당선,기흥,135532,57177,237.039369,49680,38773,128.1304,75038,129181,58.08748965,76.19739332,104.9163577,42.41870143,480.0483092,26910,63439,16356,4581,44284,10679,48457,28835,26435,13082,16772,12154,16915,12806,15993,13813,21088,18206,23920,25891,23303,38447,15474,38421,12341,26422,11332,21678,10482,20556,4447,17331,649,3874
분당선,태평,195335,49723,392.8463689,70823,50245,140.9553189,72267,169298,42.68626918,68.80457193,115.3793902,22.79189108,858.5091278,19720,86522,22886,6552,49820,9275,73089,19228,49540,14668,23275,15586,24079,15750,23469,18909,20533,30255,22752,38051,23662,54622,14647,44961,11206,31664,9251,33948,7095,31235,3147,18368,227,2971
분당선,망포,165076,91214,180.9766045,55090,34979,157.4944967,128203,157247,81.52969532,71.14810106,104.9787913,46.57967319,439.2006256,35803,76864,19465,9186,56336,22890,58741,43242,30534,15896,18574,10540,19177,11809,17339,12630,20988,20730,34153,31799,49425,45128,25613,47820,19012,32500,16806,27610,13177,27818,5230,16315,590,5121
분당선,모란,245386,117767,208.3656712,122995,112152,109.668129,155894,248914,62.62966326,75.54299716,98.582643,42.03432544,514.5934548,48371,115075,25571,13031,65553,27088,90134,41786,64128,35862,38589,35095,41655,36583,42751,40474,43375,51234,47971,58147,52385,79500,32447,64755,23091,46512,21544,45481,16933,38968,9140,26889,754,3737
분당선,신갈,72164,16735,431.2160143,25750,15904,161.9089537,20529,58904,34.85162298,81.51882703,122.5112047,14.45333848,1310.142349,4496,31107,9077,1986,23165,2614,25048,7351,14874,4784,9059,4246,8773,5474,7918,6184,7798,9299,7834,12851,6561,17956,3591,16225,2543,11872,2008,11007,1700,10244,704,8163,84,1693
분당선,구성,77998,21117,369.3611782,24631,14783,166.6170601,25938,66052,39.26906074,81.41337034,118.0857506,18.22932219,1081.932842,6105,33490,8426,2779,25398,5139,27829,8438,16345,4761,9147,4370,7765,4728,7719,5685,7138,11874,8580,14019,9034,20258,4791,19372,3533,12403,3077,11464,2082,12113,871,8059,75,1854
분당선,미금,119518,131786,90.69096869,95277,91001,104.6988495,149182,172422,86.52144158,88.33907576,69.3171405,69.37956939,333.382316,51719,74545,13903,13526,32027,22769,41100,53024,32488,42467,30634,27634,31613,30025,33030,33342,36430,36124,45745,41790,50124,54280,29867,45818,23446,30534,24309,27744,20576,25786,6425,16807,409,4208
분당선,보정,37736,15071,250.3881627,14028,7675,182.7752443,14851,25310,58.67641249,101.4813817,149.0952193,25.27693108,744.4117647,3400,13451,4116,1335,11156,2608,13431,8483,9033,2645,5277,2193,4629,2536,4122,2946,4841,5164,6505,5987,4377,7285,2281,7027,1688,5011,1563,4813,1263,4628,508,3143,66,867
분당선,죽전,151700,99039,153.1719828,75506,82275,91.77271346,153789,192814,79.76028712,64.39927433,78.67685956,45.16466961,425.929444,45269,100231,16790,8234,52491,20003,50669,39205,31750,31597,23740,26029,25451,26634,26315,29612,34900,35609,40806,45212,46532,57547,31643,54100,34808,35955,21271,30743,17013,32568,6891,24594,94,12326
분당선,매탄권선,65720,24076,272.9689317,22455,11829,189.8300786,31325,58588,53.46658019,76.85873903,112.1731413,28.99335897,706.305003,8295,28610,8518,1940,21151,5059,23164,11278,12887,5799,7838,3669,7929,4030,6688,4130,7564,8105,10730,12947,10368,18347,5991,16198,4236,11096,3764,10260,3263,9768,1142,6799,126,1783
분당선,가천대,76109,112005,67.95143074,52840,58697,90.02163654,95590,89002,107.4020809,117.1722984,85.51380868,58.43340235,262.790835,33868,57960,7630,4174,20555,7239,29933,48315,17991,52277,13484,15048,21188,22497,18168,21152,41566,15707,37196,19361,25355,26948,18211,24564,14828,18129,13268,19082,12301,20347,7860,15840,439,2691
분당선,개포동,27469,32306,85.02754906,17987,13188,136.3891416,29178,29651,98.40477556,110.7204058,92.64105764,57.99931248,351.4817449,8436,14545,3120,8397,8238,6341,9514,10044,6597,7524,5116,3782,6884,4163,5987,5243,9269,5822,10960,6887,8764,9017,5188,8354,4266,5393,3892,5071,3356,5423,1129,3573,59,478
분당선,수원,99326,38664,256.8953031,35153,27134,129.5533279,83696,78761,106.2657914,46.19575607,126.1106385,143.9339103,215.2645676,36588,25420,9667,3793,32954,8531,36907,14863,19798,11477,11419,7143,11777,9674,11957,10317,17666,14284,21642,17773,24812,26028,19768,22245,17474,12715,15498,9572,14531,8649,6419,4925,140,2274
분당선,복정,9,0,#DIV/0!,4,0,#DIV/0!,6,0,#DIV/0!,0,#DIV/0!,#DIV/0!,0,2,0,0,0,1,0,4,0,4,0,0,0,0,0,4,0,2,0,1,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0
분당선,상갈,78020,31618,246.7581757,26772,19512,137.2078721,40965,64735,63.28106897,77.18296106,120.5221287,23.49639134,789.0663091,8204,34916,9850,2973,24213,7768,27339,12930,16618,7947,9323,5887,8961,6434,8488,7191,10018,10783,13830,15280,14148,18270,8047,17042,4940,14143,4592,12477,2514,12231,979,8577,119,1631
분당선,야탑,224193,241794,92.72066304,142581,139808,101.9834344,277769,289333,96.0032212,87.04859074,77.48614918,76.1093779,335.9766364,86117,113149,21837,18560,65481,46835,80262,108621,56613,67778,45290,44438,47594,47125,49697,48245,60973,59648,72626,69524,101226,92871,58896,78202,45021,48736,41649,42152,31000,39783,12513,25670,955,5544
분당선,오리,125033,83077,150.5025458,66228,47323,139.9488621,100962,103750,97.31277108,82.28541431,120.5137349,59.78065518,354.4463804,29271,48964,15478,7905,37658,15707,41611,36435,30286,23030,21804,13784,22399,16566,22025,16973,23294,21104,28457,22043,39040,32663,18833,29019,14632,20025,14222,16720,10427,17201,4433,11349,189,3694
분당선,서울숲,67613,87086,77.63934502,40606,50909,79.76192815,106420,73283,145.2178541,81.83236234,92.26287133,76.26273575,347.1811635,21108,27678,6003,11685,16577,11700,26971,36696,18062,27005,11945,15807,14234,15457,14427,19645,24863,17444,32072,17893,38198,24058,22178,19893,13972,11439,11223,10024,7311,10742,2498,5747,76,1165
수인선,호구포,28910,47495,60.86956522,15598,11481,135.8592457,42859,28127,152.3767199,110.8168646,102.783802,78.03525614,298.3031074,9429,12083,4002,5315,8640,18096,10314,18675,5954,5409,4697,3544,5479,3904,5422,4033,6142,5645,13402,7329,16820,9229,6480,6742,6157,4827,4798,4618,2894,3995,1515,2685,222,785
수인선,숭의,39769,31238,127.3096869,21032,15814,132.9960794,30636,34282,89.36468117,101.9650085,116.0054839,40.31494999,574.7191953,5965,14796,5430,2995,13937,8503,12845,13767,7557,5973,6780,4714,7279,5388,6973,5712,7567,7244,9761,9054,11484,11546,5513,7899,3878,5783,2745,5705,2218,5196,988,2803,14,1092
수인선,소래포구,50205,21293,235.7817123,33247,54208,61.33227568,39568,46652,84.81522764,53.81368783,107.615965,60.84568625,408.8335816,11411,18754,6732,2718,18505,3976,15706,7805,9262,6794,8401,19165,10941,19717,13905,15326,18545,12031,15403,12510,11648,14151,7126,11939,5391,8052,5064,6880,3980,6120,2207,4552,160,1202
수인선,인천,7311,14149,51.67149622,7192,16766,42.89633783,11574,15983,72.41444034,122.2481424,45.74235125,43.31046312,632.990099,2525,5830,995,1221,2225,3395,2461,5340,1630,4193,1752,5051,2428,6080,3012,5635,4465,5001,4391,4610,3442,5417,2048,3298,1693,2658,1473,2315,879,1976,171,1129,2,410
수인선,달월,316,896,35.26785714,321,297,108.0808081,1356,358,378.7709497,66.07669617,88.26815642,59.12408759,441.9753086,81,137,52,201,81,112,97,470,86,113,71,97,117,90,133,110,232,77,543,128,641,106,120,65,52,59,48,48,20,51,9,23,4,15
수인선,송도,38842,12185,318.7689783,17601,12620,139.4690967,16890,33541,50.35628037,72.14328005,115.8045377,26.41367521,868.263008,3863,14625,4650,1394,12528,2879,14494,4852,7170,3060,5334,3715,6017,4094,6250,4811,5410,7002,5746,9041,5488,11754,3299,7445,2357,5301,1869,4934,1338,5213,611,3681,45,797
수인선,월곶,32191,10336,311.4454334,13331,11900,112.0252101,18360,28854,63.63069245,56.2962963,111.565121,37.92128562,566.0977045,5097,13441,3840,1774,10566,2693,10688,3045,7097,2824,4177,4126,4762,4087,4392,3687,4726,5152,5353,7159,6271,9692,3808,6760,2928,5243,2654,4799,1549,4763,868,3179,26,700
수인선,원인재,56131,22717,247.0880838,24647,18694,131.8444421,29258,56715,51.58776338,77.64372138,98.97029005,35.43287594,566.0744585,10019,28276,8192,2685,17168,5737,18941,8598,11830,5697,8087,5549,8346,6196,8214,6949,7643,10223,8708,13803,9642,18150,5961,13752,4947,11010,4237,10794,3438,9384,1963,6135,381,1963
안산선,중앙,166912,104358,159.941739,87390,84001,104.0344758,148735,233174,63.78712893,70.16371399,71.58259497,78.20902836,304.3570198,76612,97958,26504,10776,57956,18375,51717,40621,30735,34586,27316,23778,29876,27624,30198,32599,37229,39034,43310,52665,43428,73607,31481,65663,30516,41239,32316,34562,29079,29113,12927,23384,2290,10899
안산선,고잔,95416,67222,141.9416263,44484,40590,109.5934959,69768,85190,81.89693626,96.35076253,112.0037563,49.12035281,411.2081865,20717,42176,15736,5218,34516,13340,26777,31230,18387,17434,14977,13174,14927,13212,14580,14204,17301,14484,22029,19561,25173,25690,12580,23288,9986,16651,10324,12529,7271,12282,2710,11203,412,6162
안산선,안산,111143,124921,88.97062944,69539,56730,122.5788824,168978,127727,132.2962255,73.92737516,87.01605769,50.57179615,451.3002615,28302,55964,18467,19335,30212,48148,32979,39462,29485,17976,22788,17923,23386,18487,23365,20320,27841,25159,52294,33056,56884,37094,31431,33720,28369,23857,17900,22018,7501,17868,2517,11291,384,4787
안산선,산본,201945,90533,223.0623088,87526,90060,97.18632023,130355,242602,53.73203848,69.45111426,83.24127583,56.32945109,449.8711221,53927,95735,26900,7907,70552,17226,65422,36534,39071,28866,28245,25444,29648,31227,29633,33389,34026,38255,36341,50774,40747,75698,28937,72786,24330,43344,23288,34456,20353,30077,8611,21610,1675,9592
안산선,한대앞,102850,55760,184.4512195,46779,34767,134.5500043,66866,105996,63.08351259,83.39066192,97.03196347,49.41613258,444.8940189,23825,48213,16982,4554,33603,9223,31448,23936,20817,18047,15530,10079,15957,12618,15292,12070,18601,17424,23113,22898,21450,33119,12221,29101,10082,20878,9924,15716,8895,16729,4293,10687,713,5081
안산선,대야미,56532,26545,212.9666604,23579,15456,152.5556418,34357,45305,75.83489681,77.26227552,124.7809293,33.79921095,562.5853719,8053,23826,7521,4467,17906,5965,19339,9605,11766,6508,7698,5174,7582,5191,8299,5091,8632,8793,9860,10222,11943,14093,7469,12211,5085,8779,4393,8548,2224,7985,1054,5371,382,1922
안산선,수리산,68926,19889,346.5533712,27950,19920,140.311245,21516,41972,51.26274659,92.43818554,164.2190031,19.9151159,982.9508197,4270,21441,10073,1570,23003,4140,22365,7333,13485,6846,9451,7871,9615,5933,8884,6116,8042,7567,7595,8799,7215,12809,4050,12011,2656,8353,1917,7342,1563,6897,612,5535,178,1667
안산선,정왕,67366,106775,63.09154765,43690,41843,104.4141194,107876,77961,138.37175,98.97938374,86.4098716,61.8650606,313.6253922,24858,40181,11096,11363,21449,28040,19796,37056,15025,30316,13577,14542,14359,13251,15754,14050,23892,14074,34342,17586,37607,24593,20503,19490,15424,16292,12936,13239,8308,13034,3179,9469,435,4439
안산선,반월,62191,22676,274.2591286,25780,15503,166.2903954,31462,53106,59.2437766,72.0742483,117.1072948,25.05378657,760.068699,6987,27888,8130,3881,19178,5243,20996,8820,13887,4732,9006,4647,8522,4952,8252,5904,7626,10274,10358,11812,10661,16764,6228,13113,4215,11417,3422,10405,2141,9137,1056,6165,368,2181
안산선,상록수,289090,96302,300.1910656,105540,65940,160.0545951,122917,266744,46.08051165,78.34717736,108.3773206,26.76099865,733.4378179,36369,135903,40716,11270,94896,20452,96766,35087,56712,29493,35935,20901,35850,20148,33755,24891,34450,39616,41967,52731,37616,81600,24789,78783,18545,53630,16733,49332,12168,43416,6068,29227,1400,13928
안산선,초지,41951,46481,90.25408231,20025,19669,101.8099548,36291,35469,102.3175167,128.078587,118.2751135,35.15781792,613.5443695,5781,16443,5984,5200,14645,9213,12554,16041,8768,16027,6517,5850,7110,5877,6398,7942,10943,6259,14178,8315,11866,10255,6089,10125,4158,6774,3066,5697,1923,5537,674,3632,118,1577
안산선,오이도,131269,59215,221.6820062,51270,45396,112.939466,79971,117380,68.13000511,74.04559153,111.8325098,33.31261653,561.5193264,20904,62751,20460,9950,46698,17275,39213,19830,24898,12160,17392,15052,17943,14773,15935,15571,20983,19965,27151,27868,24781,36337,16276,30667,11763,22508,9710,21552,8252,20010,2754,14600,188,6589
안산선,신길온천,25676,10088,254.520222,8327,5149,161.7207225,12260,19258,63.66185481,82.28384992,133.3264098,20.30000987,936.2177929,2057,10133,3930,1456,8973,4284,8064,2991,4709,1357,2752,1620,2777,1800,2798,1729,2518,3541,3825,4508,4395,5916,2301,5193,1739,3641,1129,3076,567,3453,297,2458,64,1146
우이신설선,북한산우이,33370,22784,146.4624298,20933,20039,104.4613005,19426,24447,79.46169264,117.2861114,136.499366,31.36276055,682.6864004,3581,11418,3438,2866,11046,3786,11101,6289,7785,9843,5871,8312,7099,6475,7963,5252,8598,5045,7623,5785,5387,7410,3570,6783,2846,4469,1889,3942,1020,3508,534,2675,138,1293
우이신설선,솔밭공원,32239,8834,364.9422685,13246,10700,123.7943925,10622,26248,40.46784517,83.16701186,122.8245962,17.02702703,1225.396825,2142,12580,3949,1051,10704,1498,10202,3506,7384,2779,4622,2959,4500,3575,4124,4166,4182,5333,3829,5971,3099,7403,2224,7741,1470,5133,1041,4558,710,4001,303,3107,88,914
우이신설선,정릉,51455,17496,294.0957933,26058,16839,154.7479066,26206,46784,56.01487688,66.76333664,109.9841826,38.57613377,614.5277814,7613,19735,6053,1979,14524,3574,16675,6604,14203,5339,8733,4969,8891,5561,8434,6309,7886,9193,8202,10357,9089,14925,5138,12923,3777,8579,3405,7664,2631,6858,1232,3991,345,1222
우이신설선,북한산보국문,75137,28705,261.7557917,33438,20974,159.4259559,38975,66372,58.72205147,73.6497755,113.2058699,35.00673149,567.2335698,11701,33425,7650,2723,22756,7209,26744,10810,17987,7963,11042,6747,11271,6624,11125,7603,12452,12031,12518,14425,13385,20121,7783,18741,5289,13085,4631,11784,4120,11902,2254,7625,696,2114
우이신설선,4.19민주묘지,28784,24021,119.8284834,20170,22340,90.28648165,29886,29183,102.4089367,80.37542662,98.63276565,53.138512,409.4135802,7128,13414,3453,1233,8473,1855,9748,12725,7110,8208,5952,8757,6517,7223,7701,6360,11888,5683,10990,6734,9937,8130,5016,8775,3943,5544,3235,4871,2699,4357,978,3249,216,937
우이신설선,삼양,24281,9012,269.4296494,12042,9338,128.9569501,10326,24340,42.42399343,87.27484021,99.75760066,24.99746682,986.6234293,2467,9869,2692,965,7277,1440,8633,3467,5679,3140,3988,2594,3991,3017,4063,3727,3448,5473,3285,5660,3177,7362,2222,6973,1642,4345,1193,3900,800,3382,395,1942,79,645
우이신설선,솔샘,91781,12971,707.5861537,28984,15202,190.6591238,19934,72008,27.68303522,65.06973011,127.459449,13.37852601,1507.705193,4776,35699,10489,1474,30730,3233,31715,4617,18847,3647,9862,3870,9827,5281,9295,6051,7445,11607,7207,13437,5965,22247,3915,22264,2847,14060,1981,12747,1760,12701,821,7628,214,2623
우이신설선,화계,42263,12470,338.9174018,21268,13631,156.0267038,15742,35370,44.50664405,79.21483928,119.4882669,24.83937291,914.8991205,3866,15564,4307,1331,13482,2211,14814,4691,9660,4237,6995,4277,7452,4410,6821,4944,5462,7140,4981,7838,4825,10502,3602,10445,2334,6585,2045,5699,1074,5148,576,3648,171,1069
우이신설선,삼양사거리,25820,11671,221.2321138,15535,11653,133.3133099,13528,26190,51.65330279,86.27291543,98.58724704,38.24830115,738.5786802,3546,9271,3048,1135,7337,2296,9014,4788,6421,3452,5202,3462,5242,3844,5091,4347,4159,6114,4134,6310,3923,8020,3150,7222,2321,4638,1605,3684,1258,3140,570,1825,113,622
우이신설선,가오리,56838,13672,415.7255705,23242,15366,151.2560198,18242,47253,38.6049563,74.94792238,120.2844264,17.61643181,1281.263557,3688,20935,6331,1447,18528,2641,19552,5136,12427,4448,7804,4414,8179,5264,7259,5688,6002,9831,6428,10117,5502,13385,3778,14346,2534,9405,1736,7859,1152,7392,622,4412,178,1272
우이신설선,보문,11903,14400,82.65972222,9428,7843,120.2091037,14030,14232,98.58066329,102.637206,83.63546936,68.2774121,334.6343757,4253,6229,915,1154,2536,3528,4708,5809,3744,3909,2872,2429,3053,2572,3503,2842,3810,3279,3854,3510,4884,4595,3210,3799,2082,2328,1806,2090,1576,2100,700,1467,171,572
일산선,백석,91014,75464,120.6058518,62395,55919,111.5810369,98124,111447,88.04543864,76.90677102,81.66572451,72.91034423,331.3423517,33635,46132,12015,8022,26952,14782,29743,31798,22304,20862,20225,16819,20929,18305,21241,20795,23954,23914,28975,27352,33367,31812,19940,32715,15842,19568,16179,16294,11998,15054,4672,10688,786,4096
일산선,마두,68059,60049,113.3391064,49477,50091,98.7742309,68626,74831,91.70798199,87.50182147,90.95027462,51.43342536,441.3766663,16954,32963,11036,6191,20121,9365,19946,25332,16956,19161,16574,17145,16378,14576,16525,18370,20248,17638,21086,18069,25023,22273,12816,21296,9701,13193,7850,11089,6887,10825,1899,7804,318,3245
일산선,원당,171634,45261,379.2094739,66181,40277,164.3146212,58704,145846,40.25067537,77.10036795,117.6816642,18.65032711,1081.622664,13484,72299,24406,7585,54276,10379,57718,15300,35234,11997,22583,12547,22524,13501,21074,14229,17759,25999,19920,31713,18997,42640,11720,42011,8067,29482,6864,25544,4528,26389,1844,15713,248,4653
일산선,대곡,21895,9580,228.5490605,9056,6319,143.3138155,15044,15267,98.5393332,63.67987237,143.4138993,48.14710837,445.1020408,3430,7124,3083,1113,7122,2143,7312,3908,4378,2416,2913,2301,2989,2146,3154,1872,3261,3015,4062,3166,6189,5079,3010,4595,1783,2427,1677,2249,1015,2273,629,1754,109,848
일산선,화정,210481,90145,233.4915969,111673,88254,126.5359077,118990,240564,49.46292878,75.7584671,87.49480388,49.24346356,485.6542981,49534,100590,27583,8332,66774,14460,70215,37575,45909,29778,36013,26893,37201,29415,38459,31946,36903,47082,38226,56559,37781,72864,23310,67823,19673,43318,22041,36823,18153,35467,7976,21767,1364,6533
일산선,대화,206398,73403,281.1846927,81024,60117,134.7771845,99055,129005,76.78384559,74.10327596,159.9922484,26.86602737,673.198351,19163,71328,31208,7078,78733,17363,56634,27163,39823,21799,27724,17922,27157,20659,26143,21536,32660,21596,36183,29954,33543,34459,17347,38104,11982,26488,10126,23553,6251,23698,2373,16846,413,7231
일산선,원흥,127488,32906,387.4308637,41404,24823,166.7969222,44292,101555,43.61380533,74.29332611,125.5359165,22.96814741,789.4511816,12864,56008,14973,7377,42334,6158,44411,10817,25770,8554,14367,6752,13840,8376,13197,9695,13581,14602,14961,20230,15002,27651,8226,33244,6103,20430,5636,18220,4591,19771,2201,12896,436,5121
일산선,주엽,106104,51122,207.5505653,59844,51002,117.336575,60571,107368,56.4143879,84.40012547,98.82274048,34.27822417,667.586893,16083,46919,18504,5248,30593,10004,31872,19553,25135,16317,20513,15343,20168,15563,19163,20096,21349,23131,20680,26108,19578,29683,11032,32383,9281,19194,7317,16661,6893,15145,1630,10740,243,4373
